,r2,rmse,kendall,spearman,mape,month,source
LIURE,0.39329151345743485,317.93317930163215,0.40463629613714186,0.540948574610722,298.053401375557,3,agera5
NAMASIGUE,0.13410596779470185,328.0049813790951,0.485435457420429,0.6759192736224624,174.80995644437186,3,agera5
SABANA GRANDE,0.23054208704361012,333.7340919575922,0.4200022475646011,0.5542248816553812,363.26806380397676,3,agera5
LA LABOR,-1.1689572747536907,682.7920880070112,0.4565940002438997,0.6188421001511522,633.7050224203457,3,agera5
LA MESA,-5.625548269898801,4672.973218883536,0.40769230769230774,0.5553470919324579,408.04196661835635,3,agera5
POTRERILLOS,-21.011191629012707,3666.1142979097517,0.15338884063504177,0.2174976487607471,1638.3561941029445,3,agera5
ESQUIAS,-2.7399049683130743,6296.881361063193,0.5111111111111111,0.6484848484848483,123.0571907945473,4,imerg
LA ERMITA,0.5368082083864119,2428.7557090825403,0.35947712418300654,0.49226006191950467,557.5723664488393,4,imerg
SULACO,-33.463505056743905,16028.438571212702,0.4222222222222222,0.5757575757575757,486.8019827941588,4,imerg
PLAYITAS,-7.394437269248938,11010.5395356189,0.4264705882352941,0.5955882352941178,298.30179600623296,4,imerg
FLORES,-2.66476731191565,7927.218610325418,0.43157894736842106,0.6,512.656932663371,4,imerg
PITO SOLO,-0.624277037903447,8157.813825212518,0.3333333333333333,0.41818181818181815,84.88072384444406,4,imerg
SANTA ELENA,-9.582162186428983,16128.464925471988,0.37777777777777777,0.4545454545454545,71.80304476005573,4,imerg
SANTA ROSA DE COPAN,-1.5983147799897721,3929.6127028159,0.5263157894736842,0.6766917293233082,195.60020885214223,4,imerg
EL NISPERO,-38.814083614270494,16947.505697160428,0.15555555555555553,0.06666666666666665,4064.7298106360795,4,imerg
LA UNION,-8.175368221748833,8618.024242171034,0.6888888888888888,0.8303030303030302,143.84239903631732,4,imerg
SAN JOSE DE LA MONTAÃ‘A,0.21954216620567946,3054.7520442436685,0.7777777777777778,0.9,101.45555799479249,4,imerg
SANTA RITA,0.3426523473315314,1461.1854926731664,0.39999999999999997,0.6,71.19932649666588,4,imerg
LA ENTRADA,-10.858024140327876,9145.116464420113,0.4509803921568628,0.5933952528379773,254.86452078590824,4,imerg
QUIMISTA,-9.949160153162842,6523.200466497154,0.2352941176470588,0.35294117647058826,1006.2634766220062,4,imerg
LA CEIBA,-0.4599828348826127,11262.761750984853,0.04232863482168851,0.09706549023194003,808.8467927475527,4,imerg
ROATAN,,,,,,4,imerg
TELA,-1.4215452381623819,5547.944063650104,0.06315789473684211,0.13834586466165413,274.4252678138739,4,imerg
BALFATE,-0.47575521459147074,5060.028077109751,0.269130224416054,0.3745769351017978,305.15724833059573,4,imerg
YORO,-8.207856427149904,8844.790139493318,0.2796843508637424,0.41594587371745817,505.2606077320178,4,imerg
LA ESPERANZA,-6.575874292353419,13723.537283830476,0.3684210526315789,0.4977443609022556,27157.374222498107,4,imerg
CAYETANO,-5.623028268092136,1594.322500713737,0.5151515151515151,0.7412587412587414,133.18966542234597,4,imerg
EL GUINEO,-0.6739776560718835,2931.0233695016364,0.0909090909090909,0.19090909090909092,362.84365367313245,4,imerg
AZACUALPA-PATUCA,-1.1713334084645273,536.6933037555295,0.5343667144834019,0.6129606597960531,128.2486100951282,4,imerg
SANTA MARIA,-3.6373952834243575,1441.184200508563,0.49441323247304414,0.6808542089216723,346.92619907364406,4,imerg
CATACAMAS,-1.7414479589974161,1971.7384253064422,0.4105263157894737,0.5278195488721804,319.54243436998985,4,imerg
MANTO,0.4247334079195383,1557.055635405907,0.5621995873961274,0.7182430061427788,354.8553895129951,4,imerg
EL VIJAO,-2.372604014066792,3311.7187330568695,0.44159568344621136,0.5757597604931844,217.72566735310858,4,imerg
LA LIMA,0.7475492907112459,630.4159676271636,0.2051282051282051,0.25274725274725274,1057.424943534852,4,imerg
TEGUCIGALPA,-1.0108243785437536,5735.75061996265,0.3684210526315789,0.49323308270676686,7744.457298352409,4,imerg
SANTA LUCIA,-0.9095610247425536,4366.1365585326,0.3541002639140852,0.5203924286677827,336.75932721142493,4,imerg
LA VENTA,-2.5692239244671167,2141.212396114023,0.4285714285714286,0.5,660.4937930533209,4,imerg
GUINOPE,-3.51118518587797,3028.3898037206723,0.5280786895875597,0.6732175722702165,463.9559504765944,4,imerg
SAN ANTONIO DE FLORES,-0.3869032653760567,5171.235595791722,0.48676402920973677,0.6504236866948366,820.3583712495753,4,imerg
SAN LUCAS,0.682930485661998,1818.1912589023593,0.5770522819340648,0.7289624099989178,241.00997875765754,4,imerg
TEXIGUAT,0.8410337178287948,698.7406746690261,0.6601320396132047,0.791504422564849,768.9355121252762,4,imerg
AMAPALA,0.3268541093961437,1881.0766299224044,0.3957797417883147,0.535539714442731,448.11858948945746,4,imerg
ALIANZA,-7.085084396525502,2493.8635855969883,0.46628404913704485,0.6621580838299239,608.0349254140509,4,imerg
CHOLUTECA,0.8721232053230732,810.4811858903092,0.4736842105263158,0.6511278195488721,255.70916454353684,4,imerg
EL CEDRITO,0.35940261211306035,2794.891684554016,0.5377078081658331,0.7186371633983665,382.3698131044106,4,imerg
GOASCORAN,-0.4754761400592853,1692.644478642944,0.5830297996472295,0.7161252112419659,281.6912805395164,4,imerg
LIURE,0.6223957909947786,1338.1458242282913,0.5163398692810458,0.6573787409700722,144.18281342603223,4,imerg
NAMASIGUE,0.37126021615746196,3159.028140478298,0.6034367109613602,0.7042011237767881,647.1671588441989,4,imerg
SABANA GRANDE,-0.21230661023256991,3376.1168854840166,0.5241316235546837,0.6694387286658019,749.7076879658586,4,imerg
LA LABOR,-4.158728434674694,8802.45733350201,0.35789473684210527,0.4616541353383458,2078.802825859591,4,imerg
LA MESA,-19.298424489441185,4424.909456314327,0.16931453928675405,0.27163288351728954,758.7725761508077,4,imerg
POTRERILLOS,-1.3155184886783848,4639.645917871112,0.18734231737753007,0.22418631997941776,1640.6975173366789,4,imerg
ESQUIAS,0.4907155424545381,556.0319947916666,0.4096665543286067,0.5508955424010191,129.12133067073782,4,mswep
LA ERMITA,0.5240380863349876,1417.2030098684208,0.405982905982906,0.5548807178813744,187.4379590329942,4,mswep
SULACO,-0.2199960179125544,1100.8547447916665,0.44290922588661313,0.5909192662007502,364.85424353463304,4,mswep
PLAYITAS,-1.3616587760485444,2132.3383277027033,0.35435435435435436,0.5026078710289236,274.2377383950567,4,mswep
FLORES,0.04332365798664495,1395.4727071875002,0.3630533139434851,0.49448848499448234,276.1858920253706,4,mswep
PITO SOLO,0.2072585704239066,3039.119916294643,0.27284792144909525,0.4059121428459789,258.3053431439079,4,mswep
SANTA ELENA,0.1036987342469794,1447.9238645833334,0.4160919540229885,0.6017797552836485,132.9099796641304,4,mswep
SANTA ROSA DE COPAN,0.3550311678224761,1219.7470859374998,0.4210529785010834,0.5688150883462225,145.32852456115754,4,mswep
EL NISPERO,-2.5168318215819765,1754.7617510775863,0.19211822660098518,0.26305418719211815,648.8397910709298,4,mswep
LA UNION,0.3902378285562236,655.8561875,0.45391825564053734,0.5961281856530706,219.47208452291815,4,mswep
SAN JOSE DE LA MONTAÃ‘A,0.36120355129943593,1140.554105603448,0.30826164001283,0.474442668951601,181.56275437673358,4,mswep
SANTA RITA,0.07525894355543505,1424.8871803977272,0.20915479424640082,0.31712852376483575,521.2810307175774,4,mswep
LA ENTRADA,-0.386691540902522,1049.829527138158,0.3245552423488262,0.47885320419652483,240.64369461787484,4,mswep
QUIMISTA,-0.63527522591932,988.5164442567567,0.18811141517817834,0.29592744138783206,391.0046740227983,4,mswep
LA CEIBA,0.12711045375845997,6426.791880312501,0.44630308138490504,0.6039223152236228,141.2679326417034,4,mswep
ROATAN,,,,,,4,mswep
TELA,0.0203379372946918,1978.0403114062497,0.2025641025641026,0.3238273921200751,121.65428406046637,4,mswep
BALFATE,0.3595840513891907,1839.5472609375,0.2891823213318592,0.3942061137801067,494.5742359456923,4,mswep
YORO,-0.4188775566720304,1164.8575856907896,0.2851034223841332,0.37116279125334783,180.22424754344087,4,mswep
LA ESPERANZA,0.16166558969740985,1749.0606024193548,0.4408602150537635,0.6008064516129032,7854.690307788436,4,mswep
CAYETANO,-3.7183600910462316,1289.0936844758064,0.24973103811470748,0.3494303879034373,458.6325909661367,4,mswep
EL GUINEO,-0.8138797771623454,1805.444208333333,0.05523593990947506,0.0654132833060984,483.84482704902297,4,mswep
AZACUALPA-PATUCA,0.35110640904557244,957.7798235887096,0.3952493020207282,0.5498739535617331,194.70683388334967,4,mswep
SANTA MARIA,-5.0215461944972715,961.9563671875001,0.4960158727618966,0.6716915047807201,342.9326350633144,4,mswep
CATACAMAS,-0.9277231511727806,1207.6409435937499,0.3476588271331607,0.46062198089981177,400.84981496981504,4,mswep
MANTO,-0.3065550540666302,1919.849644886364,0.29933936255603794,0.4379026692062681,340.0783597110593,4,mswep
EL VIJAO,0.36847604013523627,542.9780492424242,0.4838130344837357,0.6415852078001061,366.33398799773687,4,mswep
LA LIMA,0.500320239343174,1007.9545454545455,0.3702350754308173,0.4941049429096262,418.4935539698129,4,mswep
TEGUCIGALPA,0.5058637142956034,946.120680625,0.6143963944170407,0.7748533973064143,1361.4827167140263,4,mswep
SANTA LUCIA,0.22631393812125755,1334.9747575367649,0.5530778293394611,0.723661091576428,217.92122228112197,4,mswep
LA VENTA,-1.4637435324838841,1112.842199074074,0.37321937321937326,0.49999999999999994,630.7814738711587,4,mswep
GUINOPE,-0.6221783679343176,1393.3828371710529,0.4960676717666894,0.6350444365692054,347.6510359823855,4,mswep
SAN ANTONIO DE FLORES,0.7426161196317346,697.8017057291668,0.49322397774900767,0.6789878707768725,371.9208442648312,4,mswep
SAN LUCAS,0.6993817726185345,1221.8375699013154,0.45000413270999157,0.5774031957722773,164.31452517518605,4,mswep
TEXIGUAT,0.6440916197212374,1243.921648848684,0.5285806194404647,0.6828042341854309,316.1970069110987,4,mswep
AMAPALA,0.5837607256844761,779.25154140625,0.5041959796593061,0.6783687016562167,211.94508726447148,4,mswep
ALIANZA,-0.9958362747380072,2031.201414695946,0.35158363469092346,0.523149614616908,544.127693651468,4,mswep
CHOLUTECA,0.8986084088456149,360.8986764062499,0.6204240200623128,0.7928883059810273,91.06302633259926,4,mswep
EL CEDRITO,0.3743617464396315,2048.6312288851354,0.30943828055010203,0.4406619762271953,294.43496097630066,4,mswep
GOASCORAN,-0.38903198907939096,2401.0624652777783,0.3891213913458542,0.5639542856692212,341.66314409031867,4,mswep
LIURE,0.7125642082065824,751.6491200657896,0.6054137196674811,0.7816808976549459,117.19338312562726,4,mswep
NAMASIGUE,0.6545777573908989,1248.2122012867646,0.5334966308744316,0.678415048157804,251.83929512775148,4,mswep
SABANA GRANDE,0.2493323411674193,1452.0663671875002,0.398973372799499,0.5506335660234901,387.5194144819777,4,mswep
LA LABOR,0.18109968832692658,1529.3227812500002,0.21052631578947367,0.3016230415611221,557.7728984866644,4,mswep
LA MESA,-0.6868179102354439,752.1839128125,0.38150359833820124,0.5363794208016713,405.343650434338,4,mswep
POTRERILLOS,-0.2245097188291505,2954.4426309121623,0.08061510177620478,0.11713720004318809,914.4118843437008,4,mswep
ESQUIAS,0.49574046001005956,550.5458369271086,0.4418875192758005,0.6011792227655709,165.39852944432442,4,chirps
LA ERMITA,0.44355530757490047,1656.8449497519694,0.38718871017052964,0.5073042629467753,243.28236562417942,4,chirps
SULACO,0.4055689083121138,536.3806751238133,0.5997729100547886,0.7805475956934205,188.63207782070884,4,chirps
PLAYITAS,0.5285517685829088,425.669933173129,0.3993993993993994,0.5976766239924134,160.97107334126704,4,chirps
FLORES,0.31430515543112725,1000.2007983612071,0.3681848095469266,0.5090295047581219,171.38440355500558,4,chirps
PITO SOLO,0.24111938140291678,2909.3082763463867,0.2940399930179571,0.39523744724854587,226.1343330400601,4,chirps
SANTA ELENA,0.0532309044334881,1529.4517815603247,0.40689655172413797,0.5506117908787541,83.12538913712386,4,chirps
SANTA ROSA DE COPAN,0.6441103693963255,673.0485539566708,0.5571249776508239,0.7226756763204605,123.843769292469,4,chirps
EL NISPERO,-1.8136808256099326,1403.9168612560354,0.11822660098522166,0.13694581280788173,646.6438620423784,4,chirps
LA UNION,0.3143802985232741,737.4480486723266,0.4124434911657675,0.6003560451257874,146.80057221849646,4,chirps
SAN JOSE DE LA MONTAÃ‘A,0.6555305035807395,615.0411436934978,0.4187192118226601,0.5999999999999999,171.2536833279285,4,chirps
SANTA RITA,0.22037058853476132,1201.29191422403,0.4880278532416019,0.6167330114571049,182.994874691678,4,chirps
LA ENTRADA,0.1679572886154379,629.9187530076733,0.44807965860597443,0.6321260531786846,172.20977530129943,4,chirps
QUIMISTA,-0.41544488526309475,855.6300021209518,0.2870023349470821,0.39108529497898525,323.1911523082951,4,chirps
LA CEIBA,-0.1377122597125926,8376.592369946422,0.2365046375090974,0.3571194093093894,241.25847374789822,4,chirps
ROATAN,-0.12564522555448798,3054.576838093565,0.2004314999622211,0.3030853056178899,115.27927722488695,4,chirps
TELA,-0.01860810688301262,2056.67645369043,0.23333333333333336,0.29455909943714825,209.02374833624245,4,chirps
BALFATE,0.06826309839749112,2676.3450675693534,0.030333809929915304,0.06270627484316116,481.1669158233311,4,chirps
YORO,0.30612849003699005,569.6485141190811,0.27492905387252675,0.3756839593517331,186.33742218893101,4,chirps
LA ESPERANZA,0.517458036949046,1006.7523487218975,0.5741935483870969,0.779435483870968,8154.695735234553,4,chirps
CAYETANO,-1.601924786002359,710.8666452739885,0.27987099099062046,0.391370099781057,342.9499690443685,4,chirps
EL GUINEO,-0.6847405725573681,1676.9055742086516,-0.07364791987930008,-0.10991211548711771,411.6698690996396,4,chirps
AZACUALPA-PATUCA,0.4228832012091499,851.8358532759827,0.3926665654297377,0.5344897570808815,196.8768415393213,4,chirps
SANTA MARIA,-1.0688651434454308,330.50614133099214,0.25067468838504453,0.3644837622841117,321.30996811763265,4,chirps
CATACAMAS,0.602730379842793,248.87342285426521,0.3707505573486473,0.5328580145643443,208.061935279366,4,chirps
MANTO,0.32279005459564813,995.0910749236258,0.45568221433689854,0.6190518635341475,205.96462680618,4,chirps
EL VIJAO,0.6693960967828381,284.2499633414173,0.4433922678276663,0.610265918601146,332.2793572895428,4,chirps
LA LIMA,0.5991986020060069,808.4970069661015,0.4404292531875463,0.5877927736362769,327.1024536125215,4,chirps
TEGUCIGALPA,0.7175576371109331,540.791211544009,0.6358393305636687,0.8039031854808047,563.4559859020177,4,chirps
SANTA LUCIA,0.751351872164273,429.0357426931313,0.5423730971586973,0.7070058848657372,227.6577211539204,4,chirps
LA VENTA,-0.5769568134248089,712.2917077035444,0.3618233618233619,0.463980463980464,947.7147317329889,4,chirps
GUINOPE,-0.10016746936931398,944.9974800152074,0.3911275136424186,0.5655606416480989,380.09035785351676,4,chirps
SAN ANTONIO DE FLORES,0.7046018502299805,800.8634125953389,0.4389533782555894,0.6112436332904091,477.6063854716117,4,chirps
SAN LUCAS,0.6089744907268622,1589.2903839575088,0.4528613018065629,0.6127655833783535,217.1769104904349,4,chirps
TEXIGUAT,0.8046678968647708,682.6976976904701,0.6238984360608765,0.7991476658260928,333.2317743233871,4,chirps
AMAPALA,0.34172751291583126,1232.3677314429078,0.5257801809925813,0.6960767013352787,187.67663448530243,4,chirps
ALIANZA,0.3893097562746113,621.5113447413681,0.42834862043129984,0.5692573123752191,444.9684563740975,4,chirps
CHOLUTECA,0.49552447642712905,1795.6572795033485,0.4400257479951074,0.6188845637466515,135.91658789506428,4,chirps
EL CEDRITO,0.2559923735258417,2436.227723368575,0.33358956098328074,0.48419439756646326,204.90299830794223,4,chirps
GOASCORAN,0.16516699677017277,1443.0813721999118,0.40321290301934826,0.588660282592238,217.18160557279225,4,chirps
LIURE,0.6017418141734852,1041.4514249173365,0.49928876244665726,0.6728307254623044,249.44725256697598,4,chirps
NAMASIGUE,0.4872061996235221,1853.0233419232181,0.45894005636015006,0.6333228428641591,213.19317059109744,4,chirps
SABANA GRANDE,0.5678460578833886,835.94410577235,0.45045380799943435,0.6047865518076309,392.45681246190077,4,chirps
LA LABOR,0.3361662063301719,1239.7310504726993,0.4169340177796207,0.5639101277370201,338.8246527281384,4,chirps
LA MESA,-0.19038285423502233,530.814160562496,0.23506787372353813,0.33456865743899944,268.45385557763046,4,chirps
POTRERILLOS,-0.002874915902241648,2419.6920281262674,0.15666708458394515,0.2383136138809689,557.4162708367191,4,chirps
ESQUIAS,0.3062381044359528,757.4427316319393,0.29459167951720033,0.39047725238844444,210.4799351520828,4,agera5
LA ERMITA,0.23865245979898642,2266.954549410011,0.35587197625967787,0.5016140511967253,172.9018249259754,4,agera5
SULACO,0.2802147186308671,649.4931381679395,0.4336819503473088,0.6510127508991317,360.7796116590507,4,agera5
PLAYITAS,-0.8761743596589431,1693.9951432135288,0.29429429429429427,0.4129919393077287,404.6642068896441,4,agera5
FLORES,-0.17383682033362224,1712.2376435273654,0.3861450441589718,0.5178479296470389,360.5298142879973,4,agera5
PITO SOLO,0.3241173954775233,2591.1201406235928,0.3364241361556806,0.473792258439912,410.1241429042143,4,agera5
SANTA ELENA,0.1192556414402961,1422.792563262023,0.37471264367816093,0.511012235817575,182.56285359636058,4,agera5
SANTA ROSA DE COPAN,-0.17588742454212403,2223.80553589453,0.34916588461065456,0.47096350709187484,468.9629648383533,4,agera5
EL NISPERO,-5.053841996967689,3020.6307615152,0.27093596059113295,0.3344827586206896,808.4308881139352,4,agera5
LA UNION,-0.41125511234653267,1517.9367315980262,0.5875591633925737,0.7585669969732428,372.09263428531136,4,agera5
SAN JOSE DE LA MONTAÃ‘A,-0.1345686425207806,2025.7421999579508,0.4778325123152708,0.6546798029556649,338.2551037668609,4,agera5
SANTA RITA,-0.06911416062693121,1647.3444660454647,0.2004400111528008,0.3182591067372595,852.2424888326482,4,agera5
LA ENTRADA,-4.926887441595344,4487.098432980576,0.4025604551920342,0.5616588248167195,604.8223357779405,4,agera5
QUIMISTA,-5.332474205214035,3827.9518856935515,0.2749812947398745,0.422974335400127,733.9636260670235,4,agera5
LA CEIBA,-0.059643283211223475,7801.7967770290215,0.13367653424427242,0.21036829103301394,228.6355479080671,4,agera5
ROATAN,,,,,,4,agera5
TELA,-0.07662481883267458,2173.818271609531,0.35384615384615387,0.4673545966228894,183.1090053131661,4,agera5
BALFATE,0.06649779090578767,2681.415782263639,0.28513781334120386,0.3810047927604938,367.9349309701094,4,agera5
YORO,0.016132085838316712,807.7272050289548,0.26638203665369176,0.35784635801927384,260.0027299189027,4,agera5
LA ESPERANZA,0.6851207148312198,656.9489996335665,0.5827956989247313,0.7754032258064516,6224.301159196472,4,agera5
CAYETANO,-2.116294620488272,851.396594732261,0.24111962300730375,0.3210001024479354,351.28537237049454,4,agera5
EL GUINEO,-0.3837777793152273,1377.3424285006695,0.2439587346001815,0.31171431942804034,458.6919533354545,4,agera5
AZACUALPA-PATUCA,0.47205281589073467,779.2605257767772,0.4012965998347869,0.5707947217127904,218.94450712257242,4,agera5
SANTA MARIA,-16.336312064792324,2769.5172029928717,0.4160133126390101,0.5497401707834046,849.3337892874277,4,agera5
CATACAMAS,0.18614981353571824,509.8443760079029,0.3835792963572511,0.5280735499969532,297.73319012010677,4,agera5
MANTO,0.36404222385682217,934.4752116575852,0.40611009060150377,0.5779044011106402,370.20549947419363,4,agera5
EL VIJAO,0.3945224173569697,520.5836319400028,0.378691250204745,0.5146297253299527,433.30854579794754,4,agera5
LA LIMA,0.6573582113514372,691.177381043033,0.3870438891648134,0.5187292130354852,396.4404347060674,4,agera5
TEGUCIGALPA,0.12729800338641606,1670.9588648035083,0.43545360214360346,0.607618700883951,1362.8336866562722,4,agera5
SANTA LUCIA,0.015624522343022806,1698.5137504211855,0.42818928723055055,0.5730002308723827,436.73297861848243,4,agera5
LA VENTA,-0.2686209523019245,573.0202481456354,0.2820512820512821,0.38583638583638585,498.1117741859375,4,agera5
GUINOPE,0.40191053323016834,513.7336402476385,0.4197815439458925,0.5905360099021696,273.41917812589406,4,agera5
SAN ANTONIO DE FLORES,0.5435778533929312,1237.420742819174,0.4453381546665797,0.6169104516352844,350.6454979421557,4,agera5
SAN LUCAS,0.3402842412384084,2681.3593657713222,0.4442897945168488,0.5938253571992477,144.5244548473628,4,agera5
TEXIGUAT,0.4119202884210902,2055.3747116286913,0.5112501073276626,0.6702918273863409,292.8562191071901,4,agera5
AMAPALA,,,,,,4,agera5
ALIANZA,0.24209412009170816,771.3355624214129,0.379219029557459,0.5239836039820455,624.475696659267,4,agera5
CHOLUTECA,0.46991051038119525,1886.8290062535143,0.44515724359854886,0.5924292890799004,203.3200430291327,4,agera5
EL CEDRITO,0.14828817264641392,2788.901473971364,0.36075975147060674,0.5073247031826955,626.0755103697787,4,agera5
GOASCORAN,0.2745754434826303,1253.9593671986208,0.3424109573259545,0.4703612152937102,494.57874680355377,4,agera5
LIURE,0.6273304460603157,974.5367497426909,0.5419630156472263,0.7362949994528942,245.97551118457824,4,agera5
NAMASIGUE,0.6622701635554787,1220.4150474053106,0.49869076990315514,0.689087118336475,328.14093461317276,4,agera5
SABANA GRANDE,0.23876998266657512,1472.4978395665087,0.4015473945594958,0.5599249795289146,458.6864179139319,4,agera5
LA LABOR,0.2660741955508439,1370.6301444655237,0.3579218183400436,0.5171912384319068,678.67552749544,4,agera5
LA MESA,-7.1181142526893595,3620.020220436534,0.48169646254823384,0.6434301325621588,845.7417522058428,4,agera5
POTRERILLOS,-0.37802900339910916,3324.8471381416434,0.126246291460849,0.19471386498051246,1632.9006372765018,4,agera5
ESQUIAS,-0.5188021288179263,4473.533859576107,0.5555555555555555,0.7454545454545454,47.49029835597906,5,imerg
LA ERMITA,-0.020823885981594126,4899.652942540906,0.35947712418300654,0.5087719298245614,46.39745722711347,5,imerg
SULACO,-8.524546409262905,12822.116770439732,0.6888888888888888,0.7818181818181817,88.54990125322401,5,imerg
PLAYITAS,-1.4218628463628007,6511.445340099169,0.2679738562091504,0.3498452012383901,88.24961854572578,5,imerg
FLORES,-0.06765828961265341,3548.4985587254073,0.6105263157894737,0.8045112781954886,33.38505251551001,5,imerg
PITO SOLO,-0.6582093472276498,22227.57149628097,0.1111111111111111,0.1515151515151515,78.94063355762269,5,imerg
SANTA ELENA,0.023927590783112795,21184.613491438096,0.4222222222222222,0.5393939393939393,41.88895201520349,5,imerg
SANTA ROSA DE COPAN,-2.041410431997634,14324.03786036018,0.3473684210526316,0.41804511278195483,108.69404321436531,5,imerg
EL NISPERO,-1.0243607713830385,7202.23451636877,0.4222222222222222,0.5636363636363636,66.07062040134157,5,imerg
LA UNION,-3.1907366663578385,7739.605618399194,0.4444444444444444,0.5666666666666667,52.68352141212205,5,imerg
SAN JOSE DE LA MONTAÃ‘A,-2.504702337314634,14021.550026486317,0.1111111111111111,0.06666666666666665,117.67591530987782,5,imerg
SANTA RITA,-1.2188718979267938,6229.894676053729,0.6444444444444444,0.8060606060606059,52.35575439328846,5,imerg
LA ENTRADA,-2.486635212047493,13872.504086481707,0.542483660130719,0.7131062951496387,60.04715415933063,5,imerg
QUIMISTA,-14.122057886456766,22536.5204841923,0.281045751633987,0.32507739938080493,2071.336632717415,5,imerg
LA CEIBA,-2.068865188649001,14741.513830141703,0.24210526315789474,0.30977443609022554,148.8945879571395,5,imerg
ROATAN,,,,,,5,imerg
TELA,-1.6232428992079595,12191.115896135008,0.37894736842105264,0.5293233082706766,131.89196447544666,5,imerg
BALFATE,-3.494123553093524,9418.29349551097,0.4210526315789474,0.544360902255639,1425.8446434757009,5,imerg
YORO,-0.5985955775316305,11343.301070846095,0.37894736842105264,0.5097744360902255,78.76458405462853,5,imerg
LA ESPERANZA,-0.45406946443323615,9028.71212960171,0.49473684210526314,0.6962406015037594,38.18469460101797,5,imerg
CAYETANO,-1.1173946238158816,14456.996442205715,0.5151515151515151,0.6433566433566434,73.07038588816962,5,imerg
EL GUINEO,-0.4918859380461109,22216.379005208062,0.3090909090909091,0.4272727272727273,349.37936017313933,5,imerg
AZACUALPA-PATUCA,-0.1580340049638278,18923.922516213996,0.30769230769230765,0.4230769230769231,76.7746421101219,5,imerg
SANTA MARIA,-1.4411349089184413,20502.57555585926,0.24444444444444444,0.3696969696969697,2090.898593081525,5,imerg
CATACAMAS,-1.684724011793926,12287.63451346563,0.4105263157894737,0.5609022556390978,60.082190330588304,5,imerg
MANTO,-9.547775791646393,16214.552953535385,0.303030303030303,0.49650349650349657,93.88441486537155,5,imerg
EL VIJAO,0.06584353496498452,8583.786007990495,0.4848484848484848,0.6013986013986015,580.3833925126457,5,imerg
LA LIMA,-0.15881247315920288,9070.068837164588,0.5128205128205127,0.6538461538461539,49.44229878001866,5,imerg
TEGUCIGALPA,-0.07419126360148365,7565.44540186192,0.5684210526315789,0.7624060150375939,63.673677915817684,5,imerg
SANTA LUCIA,0.489948465935496,4343.680581275698,0.607843137254902,0.7729618163054695,32.349240001425116,5,imerg
LA VENTA,0.5676297777275443,2102.085722642229,0.7142857142857143,0.8571428571428573,36.014045888705034,5,imerg
GUINOPE,-0.04894835705179679,9478.24040678423,0.39869281045751637,0.49226006191950467,156.89436638341994,5,imerg
SAN ANTONIO DE FLORES,-0.15347578003531503,9920.04450824346,0.4509803921568628,0.5995872033023736,62.60916081329222,5,imerg
SAN LUCAS,0.20478149972448878,10791.467311272965,0.3235294117647059,0.4754901960784314,93.1918932358788,5,imerg
TEXIGUAT,0.016568560336184368,6609.759503640376,0.22875816993464054,0.32301341589267285,31.716848453846385,5,imerg
AMAPALA,-0.058984471450865605,26858.9474561105,0.19999999999999998,0.30977443609022554,2239.941497064131,5,imerg
ALIANZA,-0.0006064531027265563,18449.713002710578,0.39999999999999997,0.55,145.1057556945611,5,imerg
CHOLUTECA,-2.2631636492704916,39971.97000104781,0.4842105263157895,0.6601503759398496,80.03892281660926,5,imerg
EL CEDRITO,-4.384937170795274,70689.9190694582,0.25490196078431376,0.41589267285861714,101.99842038558087,5,imerg
GOASCORAN,0.2441247877263084,23052.17220706929,0.4269005847953216,0.5385964912280702,43.883915784806014,5,imerg
LIURE,-2.8386154363984755,29140.53801146221,0.5735294117647058,0.7083333333333334,89.23976163210358,5,imerg
NAMASIGUE,-20.46330824764315,106160.85597602188,-0.01098901098901099,0.04615384615384615,134.1342221948911,5,imerg
SABANA GRANDE,0.23479004789951108,11873.761965882091,0.4105263157894737,0.5759398496240601,47.553364447237314,5,imerg
LA LABOR,-0.9427566775250991,14185.552905744724,0.3684210526315789,0.556390977443609,111.79708966171951,5,imerg
LA MESA,-4.8079158561793,9280.424606428398,0.5578947368421052,0.7368421052631579,271.3709414088288,5,imerg
POTRERILLOS,-1.2287682617966658,18594.39045618683,0.09180377212587396,0.1652039456088199,2440.509730826136,5,imerg
ESQUIAS,-0.13677041371373333,3855.441989583333,0.38390804597701156,0.5052280311457175,31.027445810920245,5,mswep
LA ERMITA,0.07640216544910294,4403.720308388158,0.44586894586894593,0.5901729043554388,51.53766150145419,5,mswep
SULACO,-0.9368963076491819,3341.1454635416667,0.37471264367816093,0.5274749721913237,42.0547736905137,5,mswep
PLAYITAS,-1.802672543991012,8075.067664473684,0.4128114924612264,0.5511845497115849,127.96357584792301,5,mswep
FLORES,-0.39661880783763026,6666.91838671875,0.25785765407293465,0.403583658214051,1058.6374216094964,5,mswep
PITO SOLO,-0.9547264366732151,18230.998956473217,0.30158730158730157,0.4012041598248494,99.64827530694357,5,mswep
SANTA ELENA,-0.18329181760904323,24230.43122395833,0.439080459770115,0.5586206896551724,48.63715616444926,5,mswep
SANTA ROSA DE COPAN,0.012897407751467749,6477.7771715625,0.36153846153846153,0.47242026266416515,63.18828343690743,5,mswep
EL NISPERO,0.09083178037567607,6326.722796875,0.42807853429843173,0.5880520672721703,97.0445824677443,5,mswep
